5.0,2.839
6.0,2.890
7.0,2.864
8.0,2.822
9.0,2.910
10.0,2.891
11.0,2.910
12.0,2.900
13.0,2.847
14.0,2.971
15.0,2.910
16.0,2.973
17.0,2.950
18.0,2.940
19.0,2.971
20.0,2.950
21.0,2.960
22.0,3.044
23.1,2.939
24.0,3.006
25.0,3.006
26.0,3.006
27.0,3.071
28.0,3.030
29.0,3.164
30.0,3.115
31.0,3.085
32.0,3.005
33.0,3.017
34.0,3.071
35.0,3.070
36.0,3.114
37.0,3.114
38.0,3.114
39.0,3.115
40.0,3.131
41.0,3.181
42.0,3.114
43.0,3.164
44.0,3.099
45.0,3.181
46.0,3.146
47.0,3.181
48.0,3.261
49.0,3.115
50.0,3.219
51.0,3.219
52.0,3.239
53.0,3.357
54.0,3.200
55.0,3.331
56.0,3.146
57.0,3.260
58.0,3.483
59.0,3.415
60.0,3.386
61.0,3.261
62.0,3.331
63.0,3.283
64.0,3.416
65.0,3.358
66.0,3.386
67.0,3.358
68.0,3.200
69.0,3.520
70.0,3.357
71.0,3.386
72.0,3.306
73.0,3.386
74.0,3.482
75.0,3.358
76.0,3.306
77.0,3.357
78.0,3.282
79.0,3.306
80.0,3.357
81.0,3.415
82.0,3.385
83.0,3.357
84.0,3.414
85.0,3.260
86.0,3.239
87.0,3.331
87.9,3.357
89.0,3.305
90.0,3.260
